experiment_name,method,target_layers,rank,fine_tuning_enabled,fine_tuning_time_s,total_parameters,compression_ratio,compression_time_s,model_memory_mb,peak_inference_memory_mb,test_eval_time_s,macs_g,latency_ms,throughput_fps,accuracy,precision,recall,f1_score
Baseline,None,None,None,False,0.0,9802596,1.0,0.0,37.415,128.5977,1.5726,0.1539,2.2665,14222.04,70.8,70.9997,70.8,70.7966
CP rank 0028 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,28,True,18.3669,224699,43.6255,11.256,0.8784,84.561,1.5555,0.0065,2.5072,21977.31,6.09,4.5632,6.09,3.4282
CP rank 0034 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,34,False,0.0,270479,36.2416,12.6443,1.0529,83.8735,1.5622,0.0074,2.4562,16333.99,1.04,0.0885,1.04,0.073
CP rank 0034 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,34,True,18.4836,270479,36.2416,12.6443,1.053,84.9087,1.4986,0.0074,2.4341,21955.47,6.98,4.7939,6.98,3.9216
CP rank 0040 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,40,False,0.0,316259,30.9955,12.7741,1.2275,84.0474,1.5819,0.0083,2.4721,16816.78,1.02,0.1196,1.02,0.1166
CP rank 0040 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,40,True,18.3619,316259,30.9955,12.7741,1.2277,85.2563,1.5689,0.0083,2.4567,21400.55,5.74,3.4509,5.74,2.8885
CP rank 0049 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,49,False,0.0,384929,25.466,13.4918,1.4895,84.3149,1.5531,0.0096,2.4352,16519.18,1.54,0.7151,1.54,0.435
CP rank 0049 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,49,True,18.4148,384929,25.466,13.4918,1.4896,85.7915,1.5173,0.0096,2.4621,21620.18,5.09,3.9241,5.09,2.5659
CP rank 0058 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,58,False,0.0,453599,21.6107,14.2184,1.7514,84.5752,1.5216,0.0109,2.473,16770.78,1.29,0.8973,1.29,0.2428
CP rank 0058 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,58,True,18.4588,453599,21.6107,14.2184,1.7516,86.312,1.5798,0.0109,2.5079,21012.68,9.51,9.2031,9.51,6.1086
CP rank 0070 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,70,False,0.0,545159,17.9812,15.0004,2.1007,84.9224,1.5736,0.0127,2.4597,16036.7,3.22,6.5934,3.22,1.2094
CP rank 0070 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,70,True,18.5938,545159,17.9812,15.0004,2.1009,87.0063,1.5457,0.0127,2.534,20936.94,10.87,11.9162,10.87,8.4476
CP rank 0084 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,84,False,0.0,651979,15.0351,15.2155,2.5082,85.3276,1.5439,0.0148,2.4284,15814.26,5.38,17.4125,5.38,3.1212
CP rank 0084 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,84,True,18.5987,651979,15.0351,15.2155,2.5083,87.8169,1.5875,0.0148,2.5142,20623.26,42.88,49.8134,42.88,42.6793
CP rank 0100 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,100,False,0.0,774059,12.6639,15.9498,2.9739,85.7979,1.5659,0.0172,2.4568,15281.02,10.06,36.6876,10.06,7.9836
CP rank 0100 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,100,True,18.7558,774059,12.6639,15.9498,2.974,88.7573,1.4995,0.0172,2.4312,20563.71,38.48,47.2687,38.48,38.2137
CP rank 0120 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,120,False,0.0,914419,10.72,17.3679,3.5093,86.3301,1.5413,0.0201,2.4281,15211.9,19.42,54.2809,19.42,19.6157
CP rank 0120 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,120,True,18.9514,914419,10.72,17.3679,3.5095,89.8218,1.5109,0.0201,2.4526,20112.87,50.04,53.3735,50.04,49.566
CP rank 0143 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,143,False,0.0,1075833,9.1116,19.9341,4.125,86.9492,1.5814,0.0235,2.7195,14597.25,31.15,59.7474,31.15,33.2499
CP rank 0143 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,143,True,19.4668,1075833,9.1116,19.9341,4.1252,91.0601,1.5825,0.0235,2.4888,18713.82,50.77,55.5251,50.77,50.9742
CP rank 0171 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,171,False,0.0,1272337,7.7044,21.8001,4.8747,87.7012,1.5971,0.0277,2.5202,14532.4,40.87,62.4877,40.87,42.8249
CP rank 0171 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,171,True,19.5591,1272337,7.7044,21.8001,4.8748,92.564,1.5926,0.0277,2.5151,18066.62,52.87,56.6651,52.87,52.5104
CP rank 0204 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,204,False,0.0,1503931,6.518,23.1809,5.7581,88.5791,1.6065,0.0326,2.5096,13472.74,50.82,63.6561,50.82,52.3881
CP rank 0204 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,204,True,19.933,1503931,6.518,23.1809,5.7583,94.3198,1.6305,0.0326,2.5118,15636.31,61.82,63.8718,61.82,62.1367
CP rank 0243 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,243,False,0.0,1777633,5.5144,26.4133,6.8022,94.377,1.631,0.0383,2.4811,12490.79,57.63,65.8057,57.63,59.1624
CP rank 0243 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,243,True,21.7937,1777633,5.5144,26.4133,6.8024,101.1626,1.5855,0.0383,2.5221,14408.47,55.73,60.0798,55.73,56.1245
CP rank 0290 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,290,False,0.0,2107479,4.6513,29.0445,8.0605,107.3848,1.6693,0.0453,2.5452,11474.35,61.56,67.2348,61.56,62.7223
CP rank 0290 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,290,True,22.7916,2107479,4.6513,29.0445,8.0606,115.4277,1.5606,0.0453,2.5802,12785.4,64.43,65.3969,64.43,64.4592
CP rank 0326 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,326,False,0.0,2360127,4.1534,32.0008,9.0242,117.3501,1.7427,0.0506,2.4705,10641.48,63.52,67.9997,63.52,64.4647
CP rank 0326 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,326,True,19.4799,2360127,4.1534,32.0008,9.0244,126.3579,1.5895,0.0506,2.541,11300.4,55.38,59.79,55.38,55.8315
CP rank 0389 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,389,False,0.0,2798895,3.5023,37.5428,10.698,130.5273,1.7073,0.0591,2.8825,9883.08,66.04,69.002,66.04,66.7315
CP rank 0389 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,389,True,26.5379,2798895,3.5023,37.5428,10.6982,141.2119,1.7041,0.0591,2.5371,10185.64,64.67,65.4987,64.67,64.5519
CP rank 0465 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,465,False,0.0,3317215,2.9551,44.9425,12.6752,132.5,1.6598,0.0665,2.5514,8971.09,67.52,69.3669,67.52,67.9728
CP rank 0465 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,465,True,28.6146,3317215,2.9551,44.9425,12.6754,145.1572,1.6406,0.0665,2.5219,8845.63,66.21,66.9818,66.21,66.3022
CP rank 0576 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,576,False,0.0,3943163,2.486,56.6726,15.063,135.1401,1.714,0.0771,2.552,6733.09,68.87,70.1407,68.87,69.1795
CP rank 0576 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,576,True,15.6623,3943163,2.486,56.6726,15.0632,154.5625,1.6881,0.0771,2.5872,6821.56,59.16,61.727,59.16,59.1218
CP rank 0732 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,732,False,0.0,4687595,2.0912,84.5971,17.9028,138.0991,1.8544,0.092,2.5744,6565.36,69.88,70.7744,69.88,70.0926
CP rank 0732 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,732,True,36.2248,4687595,2.0912,84.5971,17.903,156.4727,1.7527,0.092,2.6486,6872.81,67.2,68.0935,67.2,67.2783
CP rank 0931 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,931,False,0.0,5568973,1.7602,120.3259,21.265,142.6118,1.9081,0.1066,2.5231,5886.52,70.29,70.8586,70.29,70.4128
CP rank 0931 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,931,True,41.5309,5568973,1.7602,120.3259,21.2652,164.9043,1.8474,0.1066,2.5555,6108.14,66.73,67.6323,66.73,66.7996
CP rank 1176 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1176,False,0.0,6622879,1.4801,163.4348,25.2854,145.3188,2.1193,0.1225,2.4983,5214.06,70.87,71.182,70.87,70.9057
CP rank 1176 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1176,True,44.7408,6622879,1.4801,163.4348,25.2855,171.8262,2.0232,0.1225,2.8919,5480.54,67.0,67.4157,67.0,66.8278
CP rank 1500 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1500,False,0.0,7874815,1.2448,241.4997,30.0611,150.8735,2.347,0.1345,2.5596,4659.24,70.65,70.9268,70.65,70.6686
CP rank 1500 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1500,True,49.0082,7874815,1.2448,241.4997,30.0613,182.6953,2.2186,0.1345,2.5783,4973.13,67.02,67.7574,67.02,67.0068
