experiment_name,method,target_layers,rank,fine_tuning_enabled,fine_tuning_time_s,total_parameters,compression_ratio,compression_time_s,model_memory_mb,peak_inference_memory_mb,test_eval_time_s,macs_g,latency_ms,throughput_fps,accuracy,precision,recall,f1_score
Baseline,None,None,None,False,0.0,9756426,1.0,0.0,37.2389,128.3779,1.6039,0.1539,2.5355,14253.03,92.14,92.2106,92.14,92.1492
CP rank 0118,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,118,False,0.0,844313,11.5555,16.9284,3.2419,77.894,1.5347,0.0198,2.5431,15664.74,79.27,83.3082,79.27,79.4112
CP rank 0147,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,147,False,0.0,1047835,9.311,18.3979,4.0182,78.6729,1.5008,0.0241,2.532,15434.99,83.83,86.2412,83.83,84.0386
CP rank 0176,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,176,False,0.0,1251357,7.7967,19.2417,4.7946,79.4512,1.5835,0.0284,2.6448,14847.96,85.77,87.6762,85.77,85.9746
CP rank 0206,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,206,False,0.0,1461897,6.6738,22.064,5.5978,80.2495,1.6696,0.0328,2.7883,13300.11,88.32,89.174,88.32,88.42
CP rank 0235,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,235,False,0.0,1665419,5.8582,23.8443,6.3741,83.7812,1.5632,0.0371,2.5657,12765.37,88.95,89.7075,88.95,89.0409
CP rank 0265,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,265,False,0.0,1875959,5.2008,25.8429,7.1773,93.8369,1.5974,0.0415,2.6425,12186.34,89.54,90.1291,89.54,89.6284
CP rank 0294,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,294,False,0.0,2079481,4.6918,27.6759,7.9537,100.1084,1.5701,0.0458,2.5834,11675.96,90.02,90.5085,90.02,90.0816
CP rank 0324,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,324,False,0.0,2290021,4.2604,29.4424,8.7568,108.4141,1.5789,0.0503,2.6503,10598.55,90.45,90.8327,90.45,90.5028
CP rank 0353,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,353,False,0.0,2493543,3.9127,33.2451,9.5332,116.4434,1.5649,0.0546,2.5572,10219.09,90.7,91.0587,90.7,90.7487
CP rank 0382,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,382,False,0.0,2695085,3.6201,34.8688,10.302,121.9575,1.5856,0.0583,2.5238,10029.76,90.94,91.1736,90.94,90.9745
CP rank 0412,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,412,False,0.0,2899685,3.3647,37.4887,11.0825,122.7397,1.6191,0.0613,2.5928,9430.91,91.16,91.4022,91.16,91.1883
CP rank 0441,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,441,False,0.0,3097465,3.1498,41.0066,11.837,123.4961,1.682,0.0641,2.7139,9333.06,91.31,91.5586,91.31,91.3486
CP rank 0471,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,471,False,0.0,3302065,2.9546,43.9264,12.6175,124.2783,1.6251,0.067,2.7373,8888.97,91.43,91.6577,91.43,91.4679
CP rank 0500,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,500,False,0.0,3499845,2.7877,45.7614,13.3719,125.0288,1.581,0.0698,2.5351,8577.83,91.52,91.7501,91.52,91.5553
CP rank 0529,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,529,False,0.0,3662809,2.6636,48.8933,13.9936,125.6523,1.6638,0.0726,2.6272,8475.65,91.39,91.5819,91.39,91.4223
CP rank 0559,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,559,False,0.0,3805969,2.5635,53.8287,14.5397,126.2002,1.6751,0.0755,2.5427,8434.87,91.59,91.7522,91.59,91.6152
CP rank 0588,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,588,False,0.0,3944357,2.4735,56.3169,15.0676,126.7241,1.7431,0.0782,2.8793,8355.96,91.73,91.8842,91.73,91.7546
CP rank 0618,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,618,False,0.0,4087517,2.3869,60.8205,15.6137,127.272,1.8159,0.0811,2.5788,7958.95,91.67,91.8236,91.67,91.6956
CP rank 0647,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,647,False,0.0,4225905,2.3087,73.3202,16.1416,127.8018,1.8425,0.0838,2.6217,7815.82,91.73,91.8982,91.73,91.7579
CP rank 0676,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,676,False,0.0,4364293,2.2355,76.2426,16.6695,128.3257,1.7839,0.0866,2.5598,7534.35,91.79,91.923,91.79,91.8106
CP rank 0706,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,706,False,0.0,4507453,2.1645,79.8049,17.2156,129.5962,1.7579,0.0895,2.7703,6878.2,91.78,91.9096,91.78,91.8005
CP rank 0735,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,735,False,0.0,4645841,2.1,84.2416,17.7435,129.7295,1.8389,0.0922,2.5669,7045.87,91.79,91.904,91.79,91.8057
CP rank 0765,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,765,False,0.0,4785491,2.0388,85.3948,18.2763,129.9321,1.7369,0.0949,2.6792,6436.44,91.9,92.0109,91.9,91.9198
CP rank 0794,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,794,False,0.0,4912569,1.986,87.3568,18.761,130.4185,1.8424,0.0969,2.6435,6487.89,92.01,92.1377,92.01,92.0313
CP rank 0824,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,824,False,0.0,5044029,1.9343,92.0861,19.2625,131.5308,1.8082,0.099,2.5546,6454.39,91.86,91.96,91.86,91.8766
CP rank 0853,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,853,False,0.0,5171107,1.8867,96.1579,19.7473,131.6157,1.8833,0.101,2.5406,6651.1,92.03,92.125,92.03,92.0435
CP rank 0882,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,882,False,0.0,5298185,1.8415,97.5092,20.232,131.9282,1.7928,0.1031,2.5262,6208.59,92.08,92.1784,92.08,92.0958
CP rank 0912,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,912,False,0.0,5429645,1.7969,102.504,20.7335,132.3921,1.8084,0.1052,2.565,6374.22,91.96,92.0495,91.96,91.9726
CP rank 0941,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,941,False,0.0,5556723,1.7558,117.7044,21.2183,133.7261,1.7887,0.1072,2.5388,6235.9,91.9,92.0012,91.9,91.9172
CP rank 0971,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,971,False,0.0,5688183,1.7152,122.2899,21.7198,133.8726,1.8614,0.1093,2.6079,5937.57,92.03,92.123,92.03,92.0423
CP rank 1000,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1000,False,0.0,5815261,1.6777,118.9535,22.2045,134.019,1.9025,0.1114,2.5389,5913.88,92.07,92.1624,92.07,92.081
CP rank 1029,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1029,False,0.0,5942339,1.6418,130.218,22.6893,135.1704,1.9634,0.1134,2.6534,5616.91,92.02,92.1058,92.02,92.0325
CP rank 1059,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1059,False,0.0,6073799,1.6063,135.1538,23.1908,135.3462,1.9749,0.1155,2.5427,5563.89,92.0,92.0802,92.0,92.0111
CP rank 1088,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1088,False,0.0,6200877,1.5734,137.5489,23.6755,135.521,2.2568,0.1175,2.5391,4827.89,91.96,92.0392,91.96,91.9708
CP rank 1118,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1118,False,0.0,6332337,1.5407,148.9086,24.177,136.3853,2.0477,0.1197,2.6206,5379.04,92.16,92.2403,92.16,92.1704
CP rank 1147,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1147,False,0.0,6454753,1.5115,152.6734,24.644,136.6118,2.0245,0.1214,2.6508,5411.55,92.09,92.195,92.09,92.1085
CP rank 1176,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1176,False,0.0,6566809,1.4857,162.311,25.0715,136.8423,2.0977,0.1225,2.7059,5336.98,92.1,92.1836,92.1,92.1137
CP rank 1206,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1206,False,0.0,6682729,1.4599,166.5875,25.5137,137.1724,2.0598,0.1236,2.5278,5323.49,92.05,92.1329,92.05,92.0607
CP rank 1235,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1235,False,0.0,6794785,1.4359,168.6737,25.9411,138.4487,2.1028,0.1247,2.5551,5191.54,92.07,92.1521,92.07,92.0833
CP rank 1265,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1265,False,0.0,6910705,1.4118,176.2893,26.3833,138.6577,2.1284,0.1258,2.774,5153.91,92.07,92.1374,92.07,92.078
CP rank 1294,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1294,False,0.0,7022761,1.3893,189.6721,26.8108,139.6665,2.1658,0.1268,2.7773,5051.99,92.03,92.1168,92.03,92.0421
CP rank 1324,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1324,False,0.0,7138681,1.3667,189.2633,27.253,139.6704,2.1237,0.128,2.561,5135.98,92.15,92.2266,92.15,92.1625
CP rank 1353,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1353,False,0.0,7250737,1.3456,192.988,27.6804,139.7407,2.1094,0.129,2.6865,5179.06,92.08,92.1581,92.08,92.0915
CP rank 1382,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1382,False,0.0,7362793,1.3251,198.3377,28.1079,139.9712,2.1036,0.1301,2.5193,5174.19,92.13,92.2113,92.13,92.1432
CP rank 1412,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1412,False,0.0,7478713,1.3046,202.6238,28.5501,140.2095,2.1129,0.1312,2.6755,5181.14,92.03,92.1176,92.03,92.0455
CP rank 1441,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1441,False,0.0,7590769,1.2853,213.635,28.9776,140.6343,2.1434,0.1323,2.5277,5121.02,92.19,92.2601,92.19,92.1991
CP rank 1471,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1471,False,0.0,7706689,1.266,219.8284,29.4198,142.0474,2.1346,0.1334,2.5419,5110.16,92.17,92.2372,92.17,92.1798
CP rank 1500,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1500,False,0.0,7818745,1.2478,228.6364,29.8472,142.3345,2.1323,0.1345,2.528,5115.17,92.12,92.1936,92.12,92.1308
CP rank 1529,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1529,False,0.0,7926931,1.2308,201.2456,30.2599,142.6177,2.1859,0.1355,2.5983,5030.19,92.15,92.2148,92.15,92.1584
CP rank 1559,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1559,False,0.0,8019631,1.2166,215.2974,30.6135,142.9136,2.1846,0.1362,2.54,4997.99,92.09,92.1632,92.09,92.1
CP rank 1588,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1588,False,0.0,8109241,1.2031,211.719,30.9554,143.1997,2.2666,0.137,2.5337,4847.16,92.08,92.1507,92.08,92.0889
CP rank 1618,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1618,False,0.0,8201941,1.1895,223.7719,31.309,143.4927,2.3065,0.1377,2.5421,4692.07,92.01,92.0864,92.01,92.0216
CP rank 1647,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1647,False,0.0,8291551,1.1767,226.4707,31.6508,143.7788,2.3093,0.1384,2.5592,4696.87,92.1,92.1753,92.1,92.1104
CP rank 1676,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1676,False,0.0,8381161,1.1641,223.7169,31.9927,144.0649,2.3161,0.1391,2.5577,4714.03,92.17,92.2332,92.17,92.1779
CP rank 1706,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1706,False,0.0,8473861,1.1514,239.7876,32.3463,144.3579,2.3278,0.1399,2.5512,4675.65,92.11,92.1775,92.11,92.1179
CP rank 1735,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1735,False,0.0,8563471,1.1393,236.6959,32.6881,144.644,2.3407,0.1406,2.6263,4622.69,92.12,92.1908,92.12,92.1289
CP rank 1765,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1765,False,0.0,8656171,1.1271,248.6653,33.0417,144.9399,2.2889,0.1413,2.5694,4756.42,92.11,92.1817,92.11,92.1193
CP rank 1794,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1794,False,0.0,8745781,1.1156,252.9644,33.3836,145.2261,2.3073,0.1421,2.7388,4715.3,92.06,92.1373,92.06,92.0725
CP rank 1824,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1824,False,0.0,8838481,1.1039,248.0341,33.7372,145.519,2.2762,0.1428,2.5619,4780.86,92.17,92.2425,92.17,92.1795
CP rank 1853,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1853,False,0.0,8928091,1.0928,258.6572,34.079,145.8052,2.3074,0.1435,2.5291,4711.32,92.06,92.1358,92.06,92.0694
CP rank 1882,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1882,False,0.0,9017701,1.0819,263.286,34.4209,146.0913,2.3194,0.1442,2.5552,4683.91,92.12,92.1903,92.12,92.1293
CP rank 1912,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1912,False,0.0,9110401,1.0709,263.3326,34.7745,146.4312,2.3222,0.145,2.5499,4681.25,92.13,92.201,92.13,92.138
CP rank 1941,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1941,False,0.0,9200011,1.0605,298.5812,35.1163,146.7739,2.3915,0.1457,2.73,4570.21,92.06,92.1317,92.06,92.0685
CP rank 1971,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1971,False,0.0,9292711,1.0499,325.9171,35.47,147.8804,2.3432,0.1464,2.5762,4705.56,92.14,92.2103,92.14,92.1477
CP rank 2000,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,2000,False,0.0,9382321,1.0399,305.4218,35.8118,147.937,2.3205,0.1471,2.6967,4724.61,92.07,92.137,92.07,92.0784
